theta,sigma,b1,b2,b3,b4,b5,b6,alpha,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.050505051,0.260479375,5.928203414,8.530421214,0.830852078,4.935467491,2.42073772,7.70238602,0.852384132,0.531882642,50.35581627,44.88664441,3.222919654,9.47578311,0.164208837,8.346115574,4.232356092,0.016638085,17.23182372,1.799923108,0.190832691,5.04E-08,6.92E-08,0.15576676,0.309700164,0.145366733,0.107813251,8.44E-08,9.18E-08,0.090520105,0.140591904,0.68578335,0.499268428,-2462.642893,0.352184499
0.050505051,0.263525246,9.420817322,2.979993169,2.947606674,1.132406264,3.235381554,0.973598426,0.474793118,0.811548072,89.68906309,39.10471041,0.307548804,5.469642378,0.29465328,6.43393111,3.105607083,0.143270646,5.992693012,2.385436489,0.102889451,5.50E-08,6.76E-08,0.140632816,0.45683876,0.163464887,0.089343259,3.74E-08,1.10E-07,0.046830558,0.068605395,0.614694393,0.676457976,-2496.719611,12.09107834
0.050505051,0.219016022,9.912205921,3.015985973,3.878441914,0.38551425,2.569356883,3.247598125,0.75824463,2.128872225,774.4608943,62.39191768,3.322653615,15.22050722,0.95050299,6.253172686,5.414422773,0.046908648,3.261339661,9.623529658,0.220754851,1.03E-07,4.20E-08,0.199836073,0.226980371,0.13403942,0.178311593,4.49E-08,5.83E-08,0.040077443,0.253221766,0.944565301,0.519453954,-2480.516492,0.483440226
0.050505051,0.235340983,10.14168489,4.236646444,3.138082101,4.063656752,2.773046891,5.952755509,0.790625291,0.690598227,431.8590511,159.5493661,35.09095644,2.748318627,0.128296923,17.65582663,0.798577267,1.364851791,1.485092676,3.90065901,0.229193611,4.51E-08,5.00E-08,0.114616369,0.330780282,0.129254487,0.132309083,8.19E-08,5.75E-08,0.063845933,0.062344359,0.638380622,0.471475778,-2455.847901,0.455897138
0.050505051,0.115832939,4.725520633,3.845808359,1.884180267,3.275548189,4.044642586,4.745642702,0.892819719,0.11630593,6.231218889,13.06450314,84.71247033,31.39698668,0.095106927,0.843589713,0.780565327,0.102734125,0.141096132,5.377453622,0.215503504,6.84E-08,6.04E-08,0.08811211,0.403475463,0.129786562,0.06712598,7.27E-08,8.80E-08,0.095996091,0.592014489,0.751942083,0.474852611,-2375.380075,0.61052072
0.050505051,0.302978126,7.631345419,4.538283351,3.24271934,2.820372688,1.881117731,6.924440701,0.802578263,1.436164536,813.37502,253.1328287,7.577394918,4.451805253,0.429845608,7.144206695,2.3421439,1.590552192,0.160678724,184.7718806,0.179239963,5.79E-08,5.20E-08,0.175064106,0.350153466,0.105739902,0.133836903,6.85E-08,4.93E-08,0.055965432,0.325811661,0.599306065,0.429292202,-2457.161209,2.386003243
0.050505051,0.266511003,8.022287894,5.285823288,2.042226231,2.800882817,1.828541777,6.547017507,0.627797225,2.488034393,236.9045492,97.59709301,71.43682759,8.509713502,0.080120499,4.033051544,0.383007407,0.034360427,0.881896371,1.352357156,0.221326926,6.66E-08,1.03E-07,0.112281578,0.311337843,0.137461315,0.131373954,6.71E-08,1.23E-07,0.086218024,0.023085462,0.577834186,0.422697456,-2469.959259,0.370815397
0.050505051,0.224422549,9.939621757,6.051302919,3.618710735,3.290118304,3.49871952,6.064309355,0.768811833,0.568149219,88.94602893,162.7262308,0.536549289,1.979608777,0.237218026,3.719658071,1.570543232,0.091630305,5.215417788,1.371249796,0.193166262,1.01E-07,3.84E-08,0.096676924,0.415866483,0.144895815,0.098788843,4.29E-08,6.02E-08,0.05060543,0.197536084,0.951964255,0.503221948,-2470.379455,0.340409772
0.050505051,0.083660203,4.713916282,4.051584862,2.999157884,4.53558846,3.904223074,4.892518122,0.924455933,0.123278566,5.00452653,20.17714993,6.325855926,2.212955454,0.532348792,4.340352713,0.307875136,0.026845462,0.222002484,2.119689369,0.181451487,4.00E-08,7.74E-08,0.211430653,0.304429768,0.145010116,0.092005167,6.76E-08,8.76E-08,0.065672535,0.657412806,0.888448751,0.371848592,-2374.300762,2.163052856
0.050505051,0.137322953,4.706883262,2.411916506,1.011000929,2.752869062,2.715534817,4.335196362,0.813495893,0.169991926,226.6632347,21.73611031,24.30492541,3.57652586,0.028446776,11.47856381,0.609702586,0.081520702,5.780333262,10.07305063,0.23341543,5.26E-08,7.76E-08,0.140348509,0.215234295,0.169049512,0.185184381,4.89E-08,1.02E-07,0.056767593,0.540347385,0.905608788,0.578852015,-2409.28968,5.37506024
0.050505051,0.106244674,5.386273166,3.208939317,3.910125341,3.361309798,4.813380718,4.764408005,0.932996088,0.151327234,4.137291966,9.87109653,1.633681016,17.07266523,0.131525536,2.78832836,0.446743096,0.018299195,25.38637853,6.043970079,0.193152135,8.61E-08,1.15E-07,0.203071791,0.199940018,0.210066092,0.11881299,8.57E-08,1.10E-07,0.074956578,0.785411065,0.540583807,0.553773301,-2361.50597,0.222413091
0.050505051,0.098895329,4.769292887,3.111936386,2.425096886,3.32853424,3.698656802,4.210933263,0.934542903,0.058332213,2.248059128,5.852624743,2.35950134,1.174350436,0.559733534,1.606995133,1.160952522,0.014791885,0.159586193,23.27012319,0.184837725,7.65E-08,7.92E-08,0.181604611,0.305092472,0.137508635,0.111993101,6.06E-08,1.02E-07,0.078963139,0.327778065,0.471657068,0.733230252,-2376.465406,0.651361377
0.050505051,0.328188495,11.45221438,5.763155757,5.895466566,7.554157465,7.867870642,4.949700302,0.95001484,0.072240883,280.9505394,274.1233294,5.773040864,10.58465947,0.12822459,0.821965808,1.968170207,0.337214746,6.820584321,4.244359398,0.188446144,1.31E-07,6.54E-08,0.138505584,0.296207251,0.145496476,0.144247642,5.32E-08,8.07E-08,0.087096573,0.710455268,0.753508626,0.391477784,-2460.155778,5.758748206
0.050505051,0.297302168,8.773344186,4.223795836,5.053501972,1.675664038,5.662212433,5.741259086,0.809486607,3.170559776,347.9457112,163.4807934,28.86296312,3.066080263,0.120657578,2.713028731,1.268738521,0.801202904,20.58956386,1.21510519,0.225584212,8.16E-08,5.79E-08,0.130772986,0.318762747,0.144920907,0.113668027,7.56E-08,9.73E-08,0.066290808,0.154194907,0.760476172,0.710562023,-2447.67877,0.580547265
0.050505051,0.225178241,10.66941321,4.777961151,4.96435624,2.95334625,4.021306894,4.806003263,0.759826896,0.592809261,178.7459358,68.16156628,1.670204548,0.201865313,0.06229046,1.647403172,2.515669969,0.319067432,6.347613813,0.649698285,0.119274286,7.53E-08,6.46E-08,0.145711996,0.269541269,0.16714222,0.205316373,5.68E-08,1.02E-07,0.093013558,0.10267042,0.838207742,0.547731313,-2464.922661,6.041082361
0.050505051,0.232100046,11.37295189,6.074332149,5.310559289,2.331747487,5.257506689,3.557139633,0.390470338,0.422003385,559.9947326,53.03618399,4.242935214,10.86704597,0.126323864,2.246453267,0.202641512,0.361392933,3.23993181,1.105835746,0.153455449,9.69E-08,1.00E-07,0.158613079,0.287939034,0.179139006,0.11720564,8.04E-08,7.92E-08,0.103647436,0.611710406,0.65108213,0.52068617,-2481.844611,1.332773823
0.050505051,0.25241816,8.023104463,6.348171025,1.855275429,4.089438306,3.850705429,7.326240946,0.875100168,0.630095494,115.7700523,1538.302342,0.220447547,4.954614381,0.098531553,7.980325589,1.875226585,7.988106269,5.015312991,1.015186218,0.153369427,1.34E-07,6.64E-08,0.170627264,0.401770478,0.117053087,0.090442773,6.60E-08,9.17E-08,0.066736612,0.113189129,0.619136088,0.421980591,-2438.250979,1.078406776
0.050505051,0.214465798,9.270712796,6.431676382,2.267641566,1.602537554,1.619148265,5.688957446,0.669815759,0.362992965,122.173451,101.8458024,13.4083247,76.62604794,0.319994817,4.791584085,1.209292242,0.288820986,3.890592842,11.29714683,0.177854413,9.53E-08,3.21E-08,0.119791083,0.376117556,0.118475603,0.133202551,4.10E-08,8.95E-08,0.074558537,0.088351816,0.635497452,0.553417296,-2485.487406,0.868578264
0.050505051,0.214177702,7.746131419,3.981415084,2.387287596,1.370483513,5.139211296,3.402684949,0.89774668,0.127928175,4.294896044,48.31157926,1.622753233,5.639881429,0.167556973,1.620909453,0.822322911,0.032231387,3.63598628,0.634958079,0.202580939,4.93E-08,2.81E-08,0.129571089,0.347569635,0.134918235,0.117073965,6.71E-08,9.76E-08,0.068285894,0.433255863,0.791833496,0.355232362,-2446.683503,0.976117285
0.050505051,0.202346586,10.72431186,7.668920312,2.332419181,2.539714087,3.18449717,6.028998049,0.733401502,1.284244698,354.5183417,317.5721688,19.38769421,7.211118617,0.193270573,1.234009129,2.797279491,0.037744463,3.809591102,16.27647511,0.171737655,1.37E-07,8.33E-08,0.083515191,0.318391855,0.201620629,0.170663881,1.17E-07,1.49E-07,0.054070303,0.088166338,0.777860033,0.549604051,-2488.004215,0.487877297
0.050505051,0.227143324,10.78755429,5.646197221,4.571160818,3.158384708,4.328199162,5.367667571,0.755965358,0.711245659,314.0764289,113.1516009,7.211169984,5.221355031,0.138817618,0.739767342,1.047906087,0.130898653,0.775733238,3.494733151,0.184231692,9.13E-08,4.99E-08,0.108585584,0.417508703,0.134537875,0.10579357,8.86E-08,9.69E-08,0.049342249,0.18151239,0.625993029,0.465790243,-2464.880839,0.644384361
0.050505051,0.229420894,10.33858101,6.5518682,4.321152138,4.449418554,4.490071315,6.282222107,0.865779134,0.983305216,607.8671496,378.8083634,5.130318728,2.243262105,0.033258853,0.485023129,2.567688357,0.315749494,0.515326136,8.887636687,0.160435555,1.20E-07,8.15E-08,0.074082027,0.370921425,0.218617506,0.111254054,1.07E-07,1.15E-07,0.064689011,0.313121993,0.788207461,0.451430332,-2456.240851,0.130744481
0.050505051,0.125663061,4.819773117,4.303597274,2.752248966,3.658966432,3.945964249,5.222653734,0.895715531,0.194268463,9.140219132,18.54147325,3.716930053,1.930874938,0.588556243,1.776653006,0.362333958,0.108125982,2.486304995,4.735869872,0.079466472,1.32E-07,3.94E-08,0.126913226,0.483958007,0.143338101,0.106216689,5.68E-08,6.85E-08,0.060107209,0.760814984,0.57862328,0.598113512,-2398.022012,1.08307906
0.050505051,0.31579535,4.205501516,6.962183374,1.929879127,1.577717438,1.337487968,7.862348127,0.748403217,4.330910109,210.7130158,11.19357792,608.777575,1.464704614,0.6484357,22.59001723,0.583655462,0.231211573,0.831510317,0.094765934,0.188056375,9.86E-08,1.15E-07,0.157879377,0.288421151,0.132067811,0.127226177,7.72E-08,7.34E-08,0.106348745,0.247502827,0.652627792,0.427738574,-2458.352526,0.281243711
0.050505051,0.238160554,8.194195939,6.292541978,2.704589779,3.55338344,2.830991341,7.350105154,0.945361694,0.502071686,2325.343975,169.5688431,3.356027361,2.547336338,0.047920233,6.372585905,3.123954655,0.25652588,3.067777313,0.083880404,0.092461926,6.63E-08,6.33E-08,0.226859792,0.302936438,0.189282397,0.105457715,6.53E-08,8.39E-08,0.083001454,0.304192281,0.885602005,0.3898632,-2460.842385,2.624596443
0.050505051,0.364614685,7.385943656,4.927981313,4.215533808,2.895670314,3.987859452,6.42318759,0.747477209,0.618458141,725.3789115,11.50140478,14.58639186,3.405858757,0.110489447,2.183300082,0.340874506,0.203680448,5.205311854,9.451615379,0.200389564,1.01E-07,7.17E-08,0.109263111,0.292076591,0.169004889,0.158324572,7.08E-08,1.10E-07,0.070940919,0.188111999,0.673657922,0.536010389,-2459.781776,0.195169985
0.050505051,0.305246977,7.906574283,7.524154651,1.603385299,4.952492064,3.209916035,8.287357008,0.723312423,0.676532117,88.95172465,173.7087812,66.01399232,3.260135959,0.019534036,0.59370504,1.053084393,0.117358692,16.85756486,0.883636072,0.169551864,5.74E-08,4.46E-08,0.131888219,0.330461304,0.153221254,0.154886226,2.99E-08,9.41E-08,0.059990906,0.054702049,0.687769428,0.368566562,-2441.220606,0.789691265
0.050505051,0.176949095,5.715825263,4.138163041,2.472959082,3.772143637,3.704430361,6.497938357,0.934474731,0.122573717,7.223518206,35.70935249,6.967065111,2.912829741,2.216966695,3.514331735,0.852045191,0.21314235,14.71346519,0.802240849,0.15742411,8.56E-08,6.04E-08,0.091866401,0.448386434,0.108544416,0.138232532,6.39E-08,8.85E-08,0.055545809,0.778429067,0.728416164,0.333963393,-2418.225679,19.56186416
0.101010101,0.257021288,9.133503289,5.541543156,1.604627192,0.413939152,4.518141062,2.883173705,0.784663996,0.850673375,230.5892105,46.55135782,4.902071896,20.28800432,0.352134446,4.863745675,1.988894541,0.037961583,1.628314947,0.046634087,0.132263218,8.27E-08,1.01E-07,0.083477602,0.396872174,0.180365349,0.117632647,5.72E-08,8.79E-08,0.089388681,0.520716623,0.571062008,0.471787319,-2475.497854,2.469706751
0.101010101,0.269219218,8.262025043,5.71022488,1.963513678,4.678414867,2.748613541,6.849156521,0.790799596,1.556313546,766.5471441,63.59049771,0.627712338,13.3083051,0.100018967,3.350473251,1.295554344,0.017394743,8.613821706,0.79216389,0.175456191,9.05E-08,7.55E-08,0.159222139,0.328022655,0.165898216,0.12052419,6.96E-08,1.47E-07,0.050876227,0.50865609,0.570330228,0.553017707,-2466.772893,0.795836968
0.101010101,0.272280544,7.733424027,6.192459067,4.263919304,3.61800428,4.731748638,6.234611571,0.837607324,1.459458836,257.6498712,82.78519205,10.18869864,5.586774305,0.861916777,3.922735686,2.174736256,0.108630328,5.018600801,0.555485205,0.23050663,8.68E-08,8.41E-08,0.069290856,0.361515077,0.142173227,0.09743288,3.73E-08,7.51E-08,0.099081047,0.132505978,0.5951996,0.49702974,-2456.446639,0.33246315
0.101010101,0.267164107,8.972746884,6.404426019,1.258288799,2.374803567,4.469845567,5.409007548,0.736788829,3.21937229,777.3113523,74.82751372,0.584169285,3.55368508,0.051640165,0.814350089,1.660556996,0.024675408,2.456976593,24.57590929,0.129942394,9.35E-08,4.70E-08,0.119067251,0.365271452,0.201119281,0.109333966,5.51E-08,6.23E-08,0.075265399,0.336565803,0.516144843,0.488477711,-2468.573936,1.409789891
0.101010101,0.2006569,7.103391379,3.147094468,3.917067593,2.193807831,5.641329264,3.367305864,0.885012224,0.188026029,5.866602423,7.333305216,6.071192776,2.739962311,0.744510502,4.567611705,0.356389177,0.139157871,15.69155285,1.38215623,0.224372487,1.05E-07,4.28E-08,0.172323829,0.307609968,0.14431152,0.090510593,4.57E-08,1.04E-07,0.060871305,0.447261996,0.723635874,0.475897882,-2409.7723,1.577846711
0.101010101,0.105492217,5.213097179,4.261974079,2.607421587,3.728674066,4.9002845,4.799870725,0.915748199,0.078211351,7.240331869,25.87325644,11.84621388,1.874514218,0.037214035,2.111613263,1.062534656,0.800870523,2.131760365,5.986554284,0.122556046,9.01E-08,3.89E-08,0.151813645,0.397374075,0.144996208,0.103272652,6.31E-08,9.27E-08,0.079987089,0.781656799,0.643803786,0.385311174,-2374.307359,1.769770385
0.101010101,0.273825481,7.910971279,4.992537921,2.380115612,1.211326813,2.419606589,4.797887027,0.632413297,2.433908749,42.85214358,8.991339856,33.17801633,15.17467244,0.262277441,5.301551935,0.564857458,0.01991234,5.276123316,2.972593758,0.162746974,8.05E-08,4.00E-08,0.166124693,0.330894672,0.155155824,0.113532699,3.19E-08,6.57E-08,0.07154492,0.118868063,0.530828854,0.513088564,-2471.171344,0.869492627
0.101010101,0.114093199,4.639564846,4.656788893,3.472271371,4.334421293,4.508975353,5.646620628,0.969652839,0.098335735,4.706898696,8.999346724,19.27233652,3.802406205,0.104012689,0.187956302,0.647204769,0.419657511,4.135579007,8.846212489,0.112280797,7.00E-08,4.73E-08,0.175628253,0.394690078,0.147302146,0.09006219,6.78E-08,8.65E-08,0.080036264,0.510730595,0.729848513,0.392050814,-2372.455369,5.493398667
0.101010101,0.221025569,9.408249123,5.30948055,3.239779283,3.835090366,2.197180167,4.963361611,0.576829908,0.578498389,107.3768841,31.24057597,0.11368133,6.911793601,0.039234849,6.029925467,1.783974428,0.221930531,0.448996524,2.507670899,0.175088489,6.57E-08,8.02E-08,0.09950427,0.399985714,0.164433485,0.111138014,8.03E-08,1.19E-07,0.049849683,0.269105343,0.888351276,0.402897925,-2462.94915,1.738202887
0.101010101,0.236712419,9.660732129,5.386627324,2.596488393,2.585276997,2.423905246,3.625091026,0.637225483,0.417723185,175.4105792,71.91607538,1.509535314,2.196683203,0.308177695,16.6646424,0.626186635,0.747062284,0.161343888,5.715619296,0.105544056,1.19E-07,9.89E-08,0.166928881,0.336406666,0.151534214,0.138788083,1.48E-07,1.14E-07,0.100797619,0.041604232,0.641030025,0.444333391,-2461.169993,2.035932624
0.101010101,0.255332726,9.056884894,5.542621264,3.300054573,4.54500736,4.604087876,5.833288066,0.80955742,1.583628727,149.9036547,263.3374279,16.33016585,1.502315795,0.457462412,1.67414924,4.031707874,0.191034882,8.83063299,1.764791769,0.229585871,7.78E-08,5.86E-08,0.122883162,0.419825857,0.0884569,0.068772871,4.45E-08,5.28E-08,0.070475106,0.208742777,0.545519997,0.478643945,-2455.535949,0.418107159
0.101010101,0.22378418,7.718738004,7.804637937,1.574141796,4.454000583,1.783776491,9.220231242,0.882447973,4.061760235,49.35714256,422.6707045,9.896589833,23.18280411,0.161561518,0.536689409,4.913669435,0.009883523,13.09015395,6.372190206,0.070309426,9.02E-08,5.24E-08,0.197763046,0.346933385,0.153597858,0.148050064,6.62E-08,7.24E-08,0.083345939,0.074509296,0.42130666,0.451529259,-2503.58544,0.653708221
0.101010101,0.145379068,2.973854977,4.073772903,0.840371868,4.809001503,2.510872212,5.955440142,0.928857725,0.047249536,4.321443947,16.54368119,5.32466852,0.351128759,0.770536583,6.748123997,1.599866234,0.473114647,6.73347783,10.70616128,0.201862678,7.95E-08,8.79E-08,0.180045563,0.239937949,0.168317167,0.127983134,7.58E-08,7.02E-08,0.081853196,0.663602945,0.473528806,0.420342668,-2383.576644,1.746313919
0.101010101,0.210485599,9.635196055,4.269237197,2.284196865,1.854735411,2.30712196,5.104106571,0.690019362,0.572721957,78.90172066,46.34646698,0.81838633,1.486661142,0.04830615,10.28103001,0.803437157,0.342361622,0.856629569,0.5702393,0.12664029,4.04E-08,1.00E-07,0.185916646,0.298840628,0.167427105,0.128196039,3.98E-08,8.00E-08,0.092979032,0.051802727,0.988875937,0.396811236,-2476.619248,0.642444917
0.101010101,0.247761205,8.930971756,7.023230953,4.003320932,3.82974404,5.494552007,7.221880041,0.902401641,0.6751986,969.7946519,98.20870694,44.13603515,29.17394888,0.030762728,2.871424392,1.401112607,0.27816774,1.708004613,7.125175413,0.195523532,5.35E-08,5.13E-08,0.190744985,0.312507235,0.137114107,0.090607333,3.72E-08,8.81E-08,0.073502578,0.208986456,0.681928755,0.423806792,-2447.112846,3.155931226
0.101010101,0.221080931,8.004627199,8.011964954,3.93541784,5.848772152,5.539447309,9.271917318,0.900402216,0.953949892,191.3981024,254.457429,13.96998856,0.754352762,0.087340198,0.766766324,2.11749149,0.235778295,28.17575351,1.350004228,0.207651524,1.09E-07,5.53E-08,0.119106837,0.260998504,0.170867009,0.122793019,7.99E-08,1.79E-07,0.118582683,0.094319614,0.66119071,0.447923129,-2443.332846,0.764196885
0.101010101,0.087099993,5.773589668,3.450540237,3.679169803,3.788934687,4.820072407,4.2675267,0.953227389,0.149173357,2.343670464,7.166979654,1.078198111,8.568918089,0.342506874,2.686331072,0.286574464,0.038468744,0.151450087,7.306978271,0.150620659,9.85E-08,4.58E-08,0.2252715,0.257352909,0.158993798,0.144476301,4.63E-08,1.22E-07,0.063284521,0.35949836,0.927245557,0.391959422,-2380.499966,2.993471678
0.101010101,0.241092892,8.292707107,3.152690438,3.208695104,1.716980246,2.469621341,4.819470417,0.647057963,2.590878598,166.8857973,36.72443522,2.804463096,0.157882127,1.895229174,21.01791286,0.74801664,0.098486151,3.941462581,1.435604416,0.176966454,5.00E-08,7.31E-08,0.170733433,0.322494729,0.137133934,0.115484169,6.16E-08,6.83E-08,0.077187029,0.04795138,0.562042454,0.544680769,-2479.07421,0.570264356
0.101010101,0.240300847,10.8026163,6.539415397,3.401382205,5.096745617,4.362639057,7.768560881,0.878262473,0.281587437,50.25663023,48.32246945,4.902798894,6.033513754,0.11314389,0.205400116,0.856864653,0.033473504,202.7688472,0.521906515,0.113407424,6.79E-08,7.73E-08,0.144501533,0.46038867,0.137749383,0.090697422,3.93E-08,8.19E-08,0.053255303,0.149628995,0.739416017,0.579554587,-2475.627321,0.263732618
0.101010101,0.069691538,5.710085684,4.462844152,3.282780893,4.612145945,4.562735041,5.135765139,0.937344772,0.08268911,4.403652514,20.56890783,2.695422336,12.95721508,0.029376431,0.978295026,0.754110999,0.384894752,5.370928445,0.149707927,0.122639489,5.49E-08,6.50E-08,0.196103288,0.393142205,0.140440324,0.097891408,3.94E-08,5.84E-08,0.049783069,0.574587751,0.671462846,0.529341138,-2392.613008,0.4705877
