omega,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,D,L1,L2,wL1,wL2,c1,c2,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.253164557,0.11432805,4.110486198,3.86123439,1.421938384,3.04664695,2.86214985,4.713558236,6.422168661,0.818578452,0.244938028,374.077619,198.7503444,2.448083998,2.914654641,0.305719205,0.413772572,0.009425389,5.237286931,0.131952401,0.159503294,4.79E-08,6.02E-08,0.061433094,0.383242399,0.171776274,0.128337171,6.82E-08,9.12E-08,0.095707501,0.645793362,0.504259593,0.571624939,-2363.215637,8.687817936
0.253164557,0.060954272,4.12840882,4.462291365,2.728598506,4.112448365,3.487715179,5.203008958,1.104297104,0.884091517,0.125033984,23.42723073,31.33347163,3.28086958,4.434739297,0.37329407,1.033468971,0.022846567,1.175220537,2.213309907,0.069712908,9.12E-08,8.71E-08,0.20534721,0.387380131,0.139322253,0.113974054,5.35E-08,1.03E-07,0.084263109,0.342468755,0.479153121,0.435972503,-2343.829998,0.737556011
0.253164557,0.09597326,5.583365146,2.770686495,2.79102229,3.255916981,3.844574188,3.698447695,1.130497377,0.866650352,0.139443914,6.580453498,28.15791616,2.882901717,5.413622204,0.700199687,1.448759437,0.019611074,1.422289969,4.787323192,0.189669931,6.45E-08,4.09E-08,0.132213565,0.310364266,0.143382963,0.145482207,5.10E-08,7.08E-08,0.07888684,0.335678609,0.447724577,0.416732636,-2351.819036,7.661194173
0.253164557,0.148641462,3.933567463,4.043057873,1.72313912,2.941888188,3.421330753,4.381996587,2.856902988,0.833681309,0.227060531,33.0151349,129.8114566,1.915407141,3.525499713,0.468526748,2.218111417,0.015637602,0.208177485,0.495536869,0.168361842,7.32E-08,3.70E-08,0.119827539,0.386669187,0.130400982,0.120713401,4.03E-08,7.74E-08,0.074026822,0.325637305,0.425860792,0.481096818,-2334.439971,0.547050503
0.253164557,0.091514947,4.248248146,3.772275037,2.751218018,3.859740437,3.210107902,4.975037951,3.086802755,0.874041745,0.129058315,252.703176,85.73346358,3.550276104,3.025826906,0.952919011,1.529609517,0.009487811,17.01088925,4.66006739,0.19174728,9.45E-08,4.23E-08,0.143994498,0.3897552,0.116607129,0.108534391,3.86E-08,8.17E-08,0.049361244,0.509735216,0.533938499,0.355109614,-2327.646195,3.455976872
0.253164557,0.103966276,5.649543173,5.018773386,2.538426268,3.320381142,2.904969895,4.233751157,1.391183037,0.63064675,0.103205907,38.65616116,192.0731622,1.221607034,5.595367901,1.579944338,0.81410335,0.34414592,18.76098014,1.08555282,0.181853535,6.73E-08,3.07E-08,0.106471803,0.480215201,0.116946004,0.071972815,4.58E-08,7.08E-08,0.042540427,0.675340491,0.727043236,0.280292295,-2424.152658,8.01760879
0.253164557,0.062785272,4.971276744,4.072785274,3.4901586,4.194487095,4.271147865,5.114146507,6.727880458,0.897275013,0.065523936,22.02335149,68.33540684,1.646440084,2.288346426,0.778556567,1.974017805,0.062867808,1.180753158,2.747364438,0.186142052,9.49E-08,1.14E-07,0.097358915,0.400225664,0.167189706,0.088879054,1.29E-07,1.15E-07,0.060204157,0.488743522,0.527085786,0.337177331,-2347.579886,2.766905694
0.253164557,0.136430862,5.453375541,2.799384278,2.767014413,2.789830432,3.994583298,3.992043156,1.130516053,0.818881807,0.251250032,117.653466,98.34121335,5.249959862,6.695079982,0.191648494,0.490913903,0.004121502,26.16181718,2.245257767,0.126572861,1.00E-07,1.04E-07,0.076920824,0.447361178,0.153583066,0.101365053,5.80E-08,1.34E-07,0.094196621,0.400619392,0.419910783,0.28065376,-2331.55619,0.724581016
0.253164557,0.113865745,4.235843071,4.033556327,2.17591763,3.874160831,3.26070225,4.672434931,2.501831275,0.872026046,0.184493189,39.04878836,111.2910694,1.852395171,3.321822121,0.889432189,2.463594128,0.030824492,2.018628361,11.93106655,0.106735341,6.26E-08,4.69E-08,0.152392903,0.362257541,0.142031027,0.134956964,8.59E-08,9.79E-08,0.101625931,0.435854528,0.653185802,0.370613777,-2342.95843,0.452885344
0.253164557,0.103949431,4.861213828,3.148822324,3.124272062,2.81070802,3.881333486,4.141142869,1.695719782,0.845386553,0.188123672,107.1233616,272.508387,3.496701075,5.586189819,0.275037128,1.161298248,0.017033157,2.151650528,0.940800139,0.228207409,1.02E-07,1.08E-07,0.086954364,0.313455573,0.1805347,0.128254335,6.81E-08,8.42E-08,0.062593257,0.425041862,0.449347257,0.31343118,-2326.605297,4.384211933
0.253164557,0.330190961,6.036717207,4.515655194,1.97293376,5.386840137,3.941695828,5.597470383,0.86191359,0.906360379,0.230845461,62.3214527,108.5404516,4.802769384,2.354068838,0.384768344,4.372910761,0.637781164,0.977514025,1.906679751,0.102574255,5.87E-08,4.66E-08,0.176280714,0.296466183,0.148053742,0.173864158,4.88E-08,1.08E-07,0.102760686,0.18444112,0.900619147,0.66141664,-2484.480036,15.25213094
0.253164557,0.069940781,5.148704019,3.674826815,3.351329813,3.423776655,4.129507554,4.67482907,0.584375971,0.89277252,0.139710204,5.54152545,44.14121755,5.395111298,15.50283904,0.181858981,1.404802078,0.008641213,1.178047723,9.69273361,0.190896465,7.72E-08,5.25E-08,0.152370446,0.307512467,0.182896705,0.094089556,6.10E-08,9.05E-08,0.07223408,0.395218491,0.349866646,0.397399211,-2357.10759,0.617223406
0.253164557,0.086466658,4.380362526,3.416906109,2.158972352,3.259006828,2.17520367,4.592611175,0.670837155,0.769231175,0.185785848,300.471852,35.9257202,10.02860681,9.697482704,0.169495359,1.144510132,0.022685124,0.42492245,1.874129902,0.081632629,1.01E-07,5.57E-08,0.161159783,0.342180611,0.163649071,0.150512697,6.38E-08,1.11E-07,0.100864878,0.673374749,0.553705032,0.449636874,-2468.715263,0.64699969
0.278481013,0.080565545,5.580485709,5.657095156,4.452158736,5.70993209,5.331209058,5.981034476,0.508146356,0.967664851,0.094846263,118.8994687,68.6365342,12.06677682,10.90526353,2.013941451,4.240209329,0.358462439,1.555589297,0.25290544,0.153599116,8.85E-08,8.06E-08,0.21352302,0.317768579,0.113063008,0.139370395,3.25E-08,7.14E-08,0.06267561,0.671645137,0.59203456,0.479852348,-2437.768659,2.51963126
0.278481013,0.095634088,4.254894235,3.84026496,2.104497622,3.320490561,3.631731378,4.301571772,1.217712477,0.851736138,0.18662999,5.470710674,208.1159503,1.653663421,6.391423081,0.937712902,0.748089669,0.008769224,16.55165594,0.144570914,0.151458042,5.21E-08,5.51E-08,0.065313334,0.422641219,0.16027969,0.114853807,5.83E-08,8.22E-08,0.085453662,0.269499088,0.551754868,0.285978396,-2327.562897,0.405737834
0.278481013,0.092357762,4.507134758,3.805906996,2.205891274,3.429315853,3.485082393,4.560281258,0.710199789,0.852452764,0.162467956,8.532945544,46.27870791,4.736299678,11.06140597,0.05949705,1.690357984,0.011953614,2.490122669,7.678429646,0.105134156,8.98E-08,7.69E-08,0.190407818,0.34597271,0.164031223,0.117851134,5.49E-08,1.10E-07,0.076602626,0.311298771,0.642680481,0.294375577,-2337.313402,1.456148393
0.278481013,0.129919383,3.921064043,2.422310735,1.455356833,2.391210956,2.433718567,3.786483325,0.635957294,0.802051714,0.208822715,77.80518732,31.29499781,15.09808873,11.51022998,1.006266503,3.055638552,0.006458088,0.863879228,17.28597118,0.225511334,1.15E-07,4.32E-08,0.094989462,0.318040521,0.166822172,0.131821839,5.94E-08,8.08E-08,0.062814374,0.203946387,0.473393354,0.320378578,-2352.233597,0.239933442
0.278481013,0.127004321,5.259702285,3.525885729,3.420450041,3.335094209,4.13569615,4.698156283,0.980262919,0.891984962,0.155700849,7.067966763,17.07142831,2.569594253,4.212283802,0.084948039,0.803192478,0.022523176,0.799107409,3.835197318,0.165695443,7.11E-08,3.63E-08,0.175080457,0.343073714,0.137015929,0.113355904,6.21E-08,5.65E-08,0.065778327,0.256467214,0.432055998,0.322900833,-2330.808743,1.032390005
0.278481013,0.11536839,4.839938531,3.95599808,3.787576745,2.997586922,4.756862832,4.792929209,0.477110013,0.897185321,0.123685565,15.30173368,47.37029491,11.89839733,22.01384853,0.173646833,1.210301256,0.053484733,3.8485071,9.080208315,0.199932467,7.71E-08,8.09E-08,0.151554874,0.308576636,0.134447924,0.108013425,4.87E-08,7.82E-08,0.09747439,0.396345623,0.347790452,0.325544049,-2333.580372,0.946944436
0.278481013,0.15478667,6.318701772,4.006349032,4.815654917,2.89180027,5.730638314,4.649667572,1.067480883,0.869310383,0.186680197,104.2585752,480.6845385,3.20278542,6.001675186,0.376042624,0.457109669,0.080579299,0.541132901,1.645511339,0.127863853,5.94E-08,3.45E-08,0.120776319,0.441096151,0.150859848,0.097287505,4.64E-08,5.39E-08,0.06211613,0.750839434,0.681885248,0.334588922,-2385.445221,2.466370859
0.278481013,0.058728618,4.468832153,3.7387088,2.53624558,3.563518183,3.380315157,4.645788683,1.535109953,0.881137805,0.208215003,330.6528809,66.49525274,5.431835388,4.463336064,0.61641426,0.518602752,0.016541559,15.52599649,18.10388904,0.174080923,7.61E-08,6.81E-08,0.162145893,0.262893341,0.155712962,0.185060771,8.62E-08,1.20E-07,0.06010576,0.23795303,0.487777101,0.348341236,-2392.359017,2.587009829
0.278481013,0.159171199,4.521530034,3.695079895,1.337064419,2.349512572,0.843525738,3.869476351,0.647771916,0.474549111,0.128997876,63.12635223,34.51945783,5.060073641,19.72205368,0.222215979,1.916775881,0.145991775,0.27686034,0.452563982,0.202301156,6.91E-08,3.72E-08,0.126478572,0.410209363,0.129368265,0.086281012,3.91E-08,5.41E-08,0.045361433,0.56001904,0.507922344,0.627084428,-2447.999566,1.319148313
0.278481013,0.106826042,4.622033234,2.851716822,2.348540616,2.239018323,3.579514062,3.418458905,0.744276832,0.864660862,0.242606118,99.05577839,54.52451339,9.621642901,10.23284187,1.273715426,2.871407006,0.037463575,14.18215959,12.34585554,0.160028546,1.12E-07,9.79E-08,0.069469963,0.403079115,0.154475841,0.127859438,1.29E-07,1.22E-07,0.085086636,0.302775344,0.747457825,0.365175557,-2367.831045,1.157871416
0.278481013,0.100307657,4.781921505,3.281218856,1.842364536,2.987086638,3.299301888,3.961934626,1.380942693,0.833887939,0.238639842,46.91978731,47.87007632,4.034276739,5.132542679,0.621866244,0.872763294,0.008978005,2.189967032,0.518552952,0.129791398,8.48E-08,1.02E-07,0.085656189,0.471698652,0.121193036,0.103137953,5.64E-08,1.41E-07,0.088522388,0.276007895,0.41726667,0.353461501,-2316.768134,0.747093312
0.278481013,0.067197969,5.558214356,3.242950012,3.582616486,3.423830174,4.141494022,4.724739153,1.259157575,0.890317976,0.136342558,86.43784954,28.91115101,4.029741061,3.823626107,0.244090182,1.210371323,0.069259168,3.140673176,12.69998712,0.194041149,5.63E-08,3.75E-08,0.179178808,0.232645298,0.14152227,0.181369858,4.60E-08,1.06E-07,0.07124237,0.24321824,0.601050997,0.355592958,-2378.842474,2.262871549
0.278481013,0.085680251,4.988426816,3.813907268,3.247673513,3.417302518,3.893595937,4.814498715,2.132351227,0.826115956,0.090336885,20.78667055,188.4185982,1.934829421,3.982588816,0.183359509,0.789136682,0.071274763,3.676129046,3.610240015,0.086246002,8.65E-08,7.85E-08,0.111790307,0.437114995,0.131058455,0.149480447,6.47E-08,1.16E-07,0.084309447,0.311936885,0.575644208,0.319430733,-2365.766719,1.664916192
0.278481013,0.101463617,4.933954396,2.834604002,3.796040015,3.165030665,4.232920572,4.23657339,5.835098358,0.84860643,0.135201982,90.39671846,549.2684176,1.94038795,3.346183412,0.451542494,1.318494016,0.035894999,28.79411693,0.504412415,0.069777301,5.22E-08,7.44E-08,0.10372526,0.468999159,0.159525587,0.143012809,4.32E-08,1.13E-07,0.054959602,0.354246377,0.515022062,0.382666432,-2355.418746,1.265877988
0.278481013,0.098933353,4.196730657,4.232794582,1.568363084,4.039480116,2.774814985,5.270347463,1.539151017,0.861356053,0.194250858,9.512587724,81.62927289,2.023404656,4.765026565,0.052751223,1.418393094,0.009410991,3.311552484,15.8609592,0.152389803,6.10E-08,5.58E-08,0.160037885,0.337516605,0.133874999,0.102971607,9.69E-08,1.12E-07,0.113208776,0.353768759,0.415060616,0.579837129,-2339.085271,11.30694867
0.278481013,0.088142482,5.377751436,3.876341253,3.734061117,3.658784635,4.335118768,4.631632762,0.949143029,0.922150415,0.129478707,10.54149044,9.824847993,2.872468302,4.031954675,0.88093882,2.672099744,0.050590055,1.458163901,0.049008407,0.172876394,9.16E-08,6.21E-08,0.193438139,0.334252204,0.130058591,0.105046663,6.76E-08,9.76E-08,0.06432769,0.266687877,0.528276105,0.288955064,-2352.144545,1.265951685
0.278481013,0.073456295,4.926786299,4.254483781,2.788513636,3.76343736,3.921875125,4.572489637,4.405735349,0.859096209,0.130357658,73.06644451,76.27965964,2.334347872,2.736430492,0.389354897,0.616722199,0.046107546,24.30509182,2.05765656,0.209840399,4.24E-08,5.03E-08,0.188694347,0.312108208,0.119818358,0.115511766,3.66E-08,6.85E-08,0.054026725,0.224459483,0.648114694,0.314175297,-2364.722598,0.486516066
0.278481013,0.071812705,4.703692666,3.418490633,3.479993822,3.497400112,3.818901315,4.85060838,1.150198419,0.888686066,0.156238067,39.73757649,30.18616014,3.959373132,4.46501785,0.305402727,0.883276711,0.014493772,5.713057622,1.542767846,0.166755727,9.15E-08,4.04E-08,0.189848906,0.317480427,0.111150511,0.147665903,5.50E-08,5.22E-08,0.067098288,0.41538042,0.306031773,0.406524244,-2335.171348,0.602909763
0.278481013,0.0923043,5.454320539,4.421740675,3.808137081,3.896983171,4.688209116,4.633238109,1.786084828,0.883610082,0.150160883,18.82582579,311.7764047,1.225500331,3.99930844,0.097417133,0.81485137,0.060361483,0.251245638,4.699521042,0.172165105,7.09E-08,6.85E-08,0.180764836,0.391579287,0.09088057,0.096464019,5.48E-08,7.01E-08,0.068145918,0.388788816,0.472208825,0.427475033,-2366.185569,1.249229813
0.303797468,0.07884851,4.799413876,4.019381506,3.087184878,3.672700681,4.23916969,4.927928957,1.225127841,0.904875606,0.082663074,20.19770439,63.29074366,3.310695312,5.528126243,0.555257287,1.822304789,0.09928181,1.431587878,0.589785966,0.115108771,6.75E-08,1.03E-07,0.216239464,0.347656218,0.132596057,0.11553409,2.86E-08,5.28E-08,0.072865149,0.40684939,0.323440972,0.626477849,-2354.250746,0.913225979
0.303797468,0.122285878,4.659487676,3.229541929,2.273256252,3.011736329,3.289366389,4.448300394,1.704779554,0.821785613,0.19154285,22.80762102,107.0940103,2.246336626,4.163416913,0.545830781,0.476147883,0.018545143,3.863163,0.573302288,0.121992601,6.49E-08,6.00E-08,0.073573016,0.469333236,0.143628213,0.099661058,5.59E-08,9.26E-08,0.091811603,0.278677704,0.474752593,0.284885905,-2330.687441,0.740326175
0.303797468,0.086201112,4.727618673,2.130965237,2.888352407,2.473944691,3.696123101,3.473230687,1.874054814,0.895145337,0.148837565,19.34676235,90.93067098,3.042858006,3.956393814,1.867869836,5.430174114,0.027745095,7.223613588,1.086527279,0.077474154,7.96E-08,1.10E-07,0.204374736,0.362010988,0.152433617,0.126123441,5.57E-08,7.39E-08,0.077582744,0.481015765,0.467876735,0.321682406,-2348.249835,1.070573615
0.303797468,0.087239722,5.872107626,4.23132268,4.327342437,3.728813825,5.242137108,4.824045589,1.019844122,0.888199084,0.091540962,22.87615936,16.29328659,4.531920469,5.06040265,0.120168103,0.382879595,0.060516926,8.959911904,1.175451918,0.196360638,5.38E-08,7.17E-08,0.086297781,0.372841375,0.174599131,0.096312779,1.05E-07,9.50E-08,0.07358797,0.350385338,0.476257705,0.477423625,-2345.824239,1.349588684
0.303797468,0.129784167,4.496627792,3.112190799,2.248794232,3.306578027,3.241807519,4.307926765,0.96936455,0.855272618,0.159306676,170.3082381,129.496826,6.463389674,8.32621101,0.294341951,2.389603553,0.01239891,0.793802052,0.380639298,0.156525184,9.49E-08,5.76E-08,0.170938774,0.322650281,0.157278457,0.11307449,8.38E-08,7.80E-08,0.0795325,0.578055956,0.537820453,0.321712266,-2368.899806,1.053039627
0.303797468,0.102834499,6.186185114,3.00510015,3.454319828,3.943037077,3.921219079,4.551944624,12.75118946,0.865321065,0.105729632,15.05902793,28.66962207,1.443383132,1.906044363,0.196728393,2.269603985,0.032345317,5.743317826,0.462100896,0.21571479,6.42E-08,5.34E-08,0.208979069,0.225136427,0.137806487,0.15575701,5.24E-08,5.76E-08,0.05660599,0.418538043,0.453058384,0.427298816,-2361.518765,2.329211396
0.303797468,0.114248663,5.256894781,2.515395014,3.272326141,2.656355601,3.917241787,3.816246581,0.577439016,0.858234393,0.149305936,27.65874974,101.5124852,11.31374825,20.28842317,0.311254004,2.638321426,0.018687204,3.931808852,0.877600334,0.198428085,7.18E-08,9.01E-08,0.177648439,0.311570462,0.120836943,0.145739144,7.15E-08,8.89E-08,0.045776605,0.333049056,0.6786683,0.362342289,-2332.961292,0.72080391
0.303797468,0.084394049,5.196198607,3.773956712,3.485118131,3.33819609,4.330909213,4.457430648,1.309974266,0.881404943,0.087300804,38.98782244,81.3812276,3.565187368,5.384290354,0.089185319,1.228812918,0.123724737,0.780140558,0.50208978,0.162838478,8.00E-08,7.96E-08,0.16097619,0.256392561,0.143562967,0.206223955,3.86E-08,1.15E-07,0.070005537,0.294766863,0.330655375,0.411549707,-2348.112911,1.689195451
0.303797468,0.084188553,5.637480565,4.768837663,2.319966675,3.51576451,3.955823985,4.559755058,1.08045642,0.818988701,0.256635389,30.825213,720.5813601,2.017838771,6.636039954,0.388015653,1.380408293,0.020197886,0.604232236,0.197733387,0.16364159,7.75E-08,3.89E-08,0.139783088,0.404035743,0.157817547,0.093313761,3.97E-08,7.66E-08,0.04140804,0.63670577,0.531988064,0.369210792,-2378.43625,0.779792267
0.303797468,0.051166459,4.698675831,4.092127813,3.430003125,4.315334445,4.142928837,5.228574368,3.045668534,0.91321137,0.092322009,111.528287,191.5267346,3.118771811,3.809188053,0.558527738,1.374875379,0.023746844,23.35518537,43.34320354,0.154011968,7.25E-08,1.11E-07,0.090438795,0.329045155,0.20461212,0.146614548,1.08E-07,1.26E-07,0.075276995,0.755477277,0.392596531,0.479238831,-2347.899004,0.510439151
0.303797468,0.091834974,5.525863268,2.54303524,3.325316146,2.339700842,3.771165761,3.776103438,1.748003009,0.867492485,0.186604561,588.4541653,934.107504,5.257602314,6.915219221,0.663887529,1.806937058,0.010036453,4.861820805,0.953980064,0.132718983,9.78E-08,1.06E-07,0.059638526,0.467198945,0.124219426,0.100634302,4.81E-08,9.22E-08,0.115589474,0.482832134,0.415465769,0.271650915,-2373.154014,1.284416683
0.303797468,0.08247695,4.124202902,3.880682366,2.760748581,3.575053684,3.662350773,4.822405432,1.757334771,0.889961854,0.134039155,15.08880495,127.7139072,1.573666076,3.852450974,0.704022113,1.622428635,0.029401929,0.643373937,15.6885662,0.109667915,6.22E-08,4.67E-08,0.119948016,0.381391457,0.212131034,0.106474767,5.71E-08,6.79E-08,0.070386577,0.508610511,0.39595895,0.38606378,-2326.024513,1.14920964
0.303797468,0.094830611,5.490433678,3.147430057,3.182795828,3.625584122,3.993631133,4.585965827,2.283191921,0.910263474,0.138501725,36.80977989,60.56873151,2.094292607,3.116683831,0.065890243,1.219947347,0.031839536,1.993335601,12.08112043,0.102695671,6.67E-08,5.22E-08,0.167359969,0.266397272,0.203051154,0.172474673,4.93E-08,9.21E-08,0.088021,0.426019105,0.376060888,0.365113933,-2353.970196,1.228739524
0.303797468,0.105923664,3.863994753,4.227938716,2.605223733,3.955604096,3.464631991,5.119728209,0.687933785,0.909839587,0.119087461,26.08862784,39.47563519,5.960247255,9.953929562,0.45988695,2.197897134,0.051483649,0.071372671,15.00882514,0.198541445,8.49E-08,5.52E-08,0.144484751,0.337903411,0.121907576,0.103816839,9.23E-08,1.20E-07,0.093345625,0.361447008,0.506419517,0.461977812,-2352.726277,0.56990023
0.303797468,0.100221072,6.041603132,3.294286647,3.585603717,3.093471735,4.506767655,4.033751181,0.911413374,0.889826222,0.147830844,11.01306983,18.64451437,4.097934051,6.755837869,0.289241315,0.865507515,0.026639428,17.42973341,3.505416335,0.135182204,6.39E-08,6.07E-08,0.103392353,0.436522936,0.158463516,0.089339147,7.40E-08,9.23E-08,0.077099553,0.294529348,0.47600401,0.318908572,-2333.19256,0.909280642
0.303797468,0.118635705,4.064673153,3.538178645,0.669921566,2.937060204,2.266424023,4.601110859,0.706271896,0.807234377,0.210392455,88.70833768,46.15525964,14.17202899,12.53238661,0.378885706,2.24244928,0.006898366,2.300178008,2.73366611,0.195921108,9.27E-08,5.51E-08,0.134273889,0.311026027,0.168046012,0.119605237,6.85E-08,1.00E-07,0.071127411,0.191002172,0.624919881,0.403115199,-2359.570265,4.507368238
