alpha,sigma,b1,b2,b3,b4,b5,b6,theta,D,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.5,0.101218304,4.99979072,3.751241555,1.302540251,2.081379029,1.615640232,2.606872908,1.941301782,0.140078268,5.044448339,47.26497427,1.501310679,4.246018139,0.231912244,5.870600321,0.275241684,0.018612945,67.28242418,1.333445495,0.128359213,6.53E-08,5.93E-08,0.180143833,0.387288725,0.123780014,0.099310251,5.15E-08,9.32E-08,0.081117695,0.164790231,0.879277904,0.378016897,-2414.45782,1.470122487
0.5,0.149486294,4.873765714,1.898215373,0.974505157,0.423778962,1.333632209,1.909714571,1.841999355,0.09848889,18.12058863,76.67723917,3.782140372,5.157880133,0.209591287,1.739208497,0.84592371,0.027413664,3.873212669,1.90897379,0.210423717,5.06E-08,7.18E-08,0.077043699,0.45411392,0.117524361,0.081694352,5.77E-08,8.07E-08,0.059199691,0.093306808,0.830615945,0.497067023,-2414.096114,1.978361229
0.5,0.133484809,3.946094711,1.441223941,0.119939016,0.374554157,0.505585674,2.740101689,0.535261818,0.060319818,354.947332,19.00085376,33.23714111,20.34450727,0.332792829,1.54514757,1.59996058,0.009514038,1.273282817,6.09195471,0.078414162,5.06E-08,4.98E-08,0.078346366,0.512258624,0.14420586,0.139150579,5.91E-08,6.10E-08,0.047624188,0.15113026,0.702011092,0.44127771,-2429.770132,0.435944627
0.5,0.120667209,5.610894263,3.079701902,1.239086186,1.878331903,1.922687492,2.809849512,1.455035485,0.05391402,10.09240038,231.7153653,1.089454727,7.901882122,0.580092805,1.594291306,1.291682797,0.149072424,4.347852281,3.306260228,0.146938881,7.17E-08,4.64E-08,0.104084061,0.461607534,0.116644696,0.100935806,6.65E-08,8.79E-08,0.06978875,0.649353426,0.559554208,0.247359551,-2412.551344,1.827450615
0.5,0.135608332,5.224260335,1.735531384,0.53470802,0.988519689,1.182458747,2.499846974,2.912700881,0.079793394,25.19857444,239.52738,3.214650239,4.954880893,0.090731022,2.514118655,0.869340867,0.01657206,3.011177311,0.273535817,0.10108069,1.12E-07,5.84E-08,0.077119167,0.414771767,0.206569868,0.150716414,8.70E-08,1.38E-07,0.049741699,0.150933221,0.644780939,0.485105324,-2415.627467,0.560571699
0.5,0.10457684,4.596936886,2.416106348,1.144335247,0.576371889,1.613830452,1.92817703,3.540923016,0.044140651,23.97466746,238.1642674,1.758308459,4.040174898,0.180461787,0.152753765,1.831839049,0.066056646,1.888556901,1.343000181,0.13038937,6.43E-08,6.02E-08,0.091551725,0.441385052,0.144493374,0.103411616,7.05E-08,1.02E-07,0.088768567,0.199373597,0.834727832,0.451875275,-2424.704181,0.423879096
0.5,0.131826534,4.251513602,2.451755319,0.507121026,0.785082832,1.211345118,2.520688183,2.019263733,0.160965002,11.89239829,85.35525217,2.737098306,5.002278729,0.266634571,0.618988536,0.412550363,0.010666515,3.735619066,3.765437096,0.154168392,8.07E-08,6.95E-08,0.104881822,0.301387157,0.174307184,0.220814473,7.11E-08,1.33E-07,0.044440618,0.163139402,0.707135798,0.435912901,-2410.340783,0.251341252
0.5,0.118362828,4.604441965,2.43281949,1.093325259,0.401442988,1.259255356,2.070331285,0.482947611,0.079764321,12.77352447,59.59359061,13.01712771,25.18185736,0.808705545,0.430648056,0.914043207,0.271228378,4.597375276,10.87979336,0.206613167,1.06E-07,9.61E-08,0.123718778,0.300701865,0.11830383,0.146688406,3.96E-08,1.37E-07,0.103973575,0.168638726,0.823174235,0.462112903,-2418.9815,0.161396666
0.5,0.129106839,4.916686578,1.789854416,0.211604773,1.168019823,0.482733745,2.564191551,0.529319115,0.077799295,57.25707343,76.0533411,25.08729959,28.04255811,0.127897947,1.901597278,1.063940803,0.182234047,4.535246005,9.72948017,0.206237322,4.89E-08,7.75E-08,0.096228902,0.231169344,0.217150783,0.199529946,7.48E-08,1.18E-07,0.049683385,0.147173071,0.756365087,0.438022311,-2413.035132,1.169058493
0.526315789,0.114741814,4.792712117,2.764876889,0.937181676,1.418945942,1.243285352,2.526231967,4.220675696,0.048192439,16.27986374,49.94898228,2.289820982,3.033291649,0.196985298,1.527164957,0.941133835,0.092222096,23.1445419,4.56030768,0.194400367,8.88E-08,6.97E-08,0.161632531,0.358165537,0.120473208,0.111714026,5.01E-08,7.42E-08,0.053614048,0.172301699,0.83537096,0.563038537,-2417.827125,0.250622191
0.526315789,0.122930509,4.009095212,1.845376125,1.139205995,0.341712469,1.478615707,2.220204638,0.812908462,0.368726821,42.29377669,81.59161654,6.409258558,9.497757141,0.121842918,5.792093883,0.162694178,0.002196775,1.163172844,6.358585673,0.205379263,4.67E-08,5.02E-08,0.147638006,0.312001048,0.128654631,0.114991246,9.43E-08,8.88E-08,0.091335525,0.19916876,0.8040908,0.554050886,-2450.746924,0.388427343
0.526315789,0.115413215,3.966296542,2.447941247,0.907719804,2.384647495,0.869396728,3.650899112,11.3529104,0.129358517,621.3669362,67.8680417,3.603732009,2.59704237,1.543181817,1.675429161,0.324526376,0.033178675,3.17278187,4.17197623,0.090906989,7.03E-08,7.23E-08,0.177981582,0.409257653,0.127947265,0.132793665,3.88E-08,8.53E-08,0.061112578,0.16196441,0.652723377,0.41843979,-2425.138688,3.0805973
0.526315789,0.142175028,5.44946158,2.620267841,1.750228103,0.959378495,2.027410295,1.987450229,7.146846689,0.12629445,5.745350438,237.2326657,0.68909471,3.031128834,0.031154175,0.14823869,0.547550017,0.013121852,7.580797638,0.85180432,0.149104572,4.44E-08,3.94E-08,0.247703485,0.265039634,0.126222924,0.110081667,4.71E-08,1.25E-07,0.101847462,0.244229726,0.961682274,0.385683871,-2414.848015,0.293610782
0.526315789,0.131170994,3.779609449,1.50548583,0.824184776,0.363214885,1.130479975,2.532565273,0.805472191,0.060643358,78.56547886,627.6760758,8.627449742,17.1292976,0.200896747,4.993426989,1.299520953,0.061473244,0.72330823,2.613610947,0.129193743,8.63E-08,6.10E-08,0.0655335,0.462650295,0.138852195,0.128222116,5.85E-08,6.72E-08,0.075547878,0.213921852,0.594554474,0.462080267,-2448.613496,0.251713518
0.526315789,0.150325288,5.025719488,1.013872942,1.11747676,0.687172714,1.226269154,2.305747736,1.643146343,0.102627618,139.638343,67.82277231,5.973640248,5.377705716,0.266817997,0.921702815,0.604127794,0.041778269,2.463844504,5.516676953,0.08741254,6.58E-08,4.15E-08,0.19052925,0.382451537,0.129996868,0.121190711,4.35E-08,6.46E-08,0.088418878,0.146239096,0.6734072,0.404468995,-2423.483266,1.13194912
0.526315789,0.134916116,5.407545286,1.132095987,0.917813106,0.233118544,1.87940391,1.774650925,0.363294562,0.075928448,84.53468382,1882.837788,44.77892171,109.1745457,0.15316906,0.632591152,1.127106649,0.084707682,29.57804473,3.128615531,0.156790138,6.90E-08,4.42E-08,0.085626534,0.433010071,0.157827854,0.115328107,6.60E-08,1.09E-07,0.051417008,0.306407053,0.712730791,0.427346437,-2469.460104,0.742477291
0.526315789,0.09428397,3.872116219,2.625239322,0.346121628,1.243639239,0.338752157,2.727450394,0.600772743,0.053189346,14.46032145,49.9987763,7.973033124,16.15023791,0.661227217,2.277680226,2.434284641,0.030143522,0.673303984,1.476568741,0.230791886,1.13E-07,8.13E-08,0.07917619,0.315846652,0.212081245,0.097285718,7.79E-08,1.15E-07,0.064817922,0.151457706,0.811051257,0.494296064,-2427.648496,0.41189994
0.526315789,0.143108197,4.992526844,2.147140071,0.208610828,0.77547549,1.190038524,2.404430179,5.221089844,0.075444298,240.8733989,43.56907669,3.898299049,2.869377247,0.313511156,1.423791448,1.0179234,0.035819415,5.4576392,5.986670817,0.136384479,1.00E-07,7.05E-08,0.136635448,0.346498341,0.172895055,0.129515296,5.60E-08,8.15E-08,0.078071074,0.130064394,0.729178461,0.540488121,-2417.702583,0.170078673
0.526315789,0.095003374,4.980243899,1.90755176,0.632266943,0.958305763,0.818785346,2.409286316,1.288830164,0.068210681,28.21170723,111.3243337,5.738907698,7.709823022,0.155732025,2.317866348,0.92176208,0.197509683,3.326394364,2.297019724,0.106075398,6.78E-08,1.09E-07,0.144364593,0.361721483,0.149155041,0.12432958,9.39E-08,9.43E-08,0.114353541,0.106858925,0.942758142,0.553589466,-2423.850035,0.215369585
0.526315789,0.108457057,4.847160338,3.31796563,1.09613304,1.804012323,1.309437598,2.783313332,4.370311346,0.149120656,21.17015719,447.5615327,1.293857164,3.885538349,0.035261208,0.54756674,0.535008432,0.026695502,1.99795363,0.85972548,0.143669589,1.04E-07,8.64E-08,0.105540052,0.316636582,0.164156677,0.205197535,4.52E-08,1.04E-07,0.064799224,0.246429184,0.898899458,0.708941005,-2432.910588,0.624142196
0.526315789,0.145283236,5.082378502,1.845410986,0.037560014,0.414453176,0.98660347,2.157349351,1.126734477,0.092073478,56.84967938,52.471319,8.081519694,7.701988516,0.218269751,2.998452651,0.831185576,0.091472998,22.72284789,7.510971316,0.258461988,1.22E-07,7.48E-08,0.146206886,0.207311523,0.151478463,0.139505455,1.18E-07,7.12E-08,0.097035299,0.155167341,0.704428507,0.46470904,-2406.478584,0.265966589
0.526315789,0.124147567,4.313366342,3.099556652,0.679458813,1.383517495,1.734953724,2.308162019,0.836707764,0.069745999,41.47417666,651.0487481,7.969487905,19.49835578,0.390929558,0.559315001,1.369029311,1.166549502,32.50124502,0.55122952,0.148765724,9.52E-08,4.66E-08,0.135079454,0.308725544,0.193455824,0.114140742,8.42E-08,5.80E-08,0.099832427,0.176527888,0.623435743,0.573798975,-2432.967339,1.004177334
0.526315789,0.135608475,3.638414128,1.668996154,0.3047746,1.558804351,0.044647107,3.552580274,3.761812605,0.055771022,45.50767454,89.77551552,2.974221133,3.755214922,0.359118589,1.044713479,1.235200901,0.094395543,7.408146043,4.837258086,0.220212354,5.46E-08,9.85E-08,0.075748609,0.328874955,0.15671461,0.13706813,8.70E-08,1.05E-07,0.081380997,0.203894633,0.800680689,0.340784923,-2428.76566,0.243118842
0.526315789,0.13147885,4.527603994,2.235418652,0.369404012,1.581037365,1.323354924,2.498692575,13.34433797,0.118673271,89.55059745,84.91036946,2.970091418,2.493751512,0.36481765,0.618744916,0.392140181,0.018314536,5.723973169,1.501997396,0.234598516,5.12E-08,6.09E-08,0.07176869,0.410514215,0.135929395,0.107004942,4.72E-08,1.01E-07,0.040183981,0.106327174,0.734568313,0.425460051,-2418.704288,0.704716173
0.526315789,0.136680533,3.671484616,4.117667752,0.46085294,3.036171579,0.725884838,4.277728389,0.778952705,0.116897158,1.869673016,11.27300823,2.455750499,7.277023246,0.878394914,1.778694573,0.30236795,0.009343361,3.453670011,0.903768208,0.186966393,8.51E-08,7.45E-08,0.132407832,0.329589568,0.170796738,0.123243321,2.93E-08,5.60E-08,0.056995903,0.300224739,0.606789373,0.306802596,-2417.922493,2.485425395
0.526315789,0.155620938,4.438121418,1.285715992,0.465709003,0.440154833,0.278752853,2.384098847,1.081842161,0.055765607,57.1266114,171.2308073,8.231189989,10.89301171,0.309545334,5.472252388,1.604003166,0.276633254,1.059742768,3.444979035,0.181617274,6.00E-08,5.88E-08,0.138289366,0.385183494,0.10840241,0.122288254,7.13E-08,8.84E-08,0.064218924,0.127861405,0.721449874,0.436849054,-2409.743578,0.347761579
0.526315789,0.088004159,4.726704014,1.266654724,0.125531183,0.582173677,0.776431547,2.209676095,1.396548866,0.078111714,217.3231614,837.0348206,7.890770327,10.6657089,0.466295726,5.389521857,0.764321636,0.088035372,3.077128719,18.82040171,0.171877316,5.60E-08,4.12E-08,0.153545313,0.383945131,0.098252903,0.116886073,4.85E-08,8.82E-08,0.075493029,0.191996642,0.680477543,0.546245032,-2438.629925,1.302784422
0.526315789,0.109691967,5.01593622,1.204574526,0.967617581,0.951447875,1.243024052,2.767920672,38.88750976,0.06006348,183.2683034,386.7800869,3.218128647,3.104526348,0.294928954,0.770035227,0.905153573,0.046926928,4.589749161,2.281930275,0.147635796,6.84E-08,3.57E-08,0.199358936,0.324497691,0.162831894,0.087127471,4.77E-08,6.65E-08,0.078547995,0.07450076,0.873379738,0.425588566,-2430.354484,2.440417886
0.526315789,0.129839725,3.945880253,1.481659546,1.053347841,0.325890595,0.929150827,3.029432097,0.362596851,0.063185423,54.28556617,34.67945697,69.66732309,63.46280448,0.350189848,9.009818705,0.928667473,0.078329633,1.419573021,3.087023607,0.140063318,1.27E-07,7.48E-08,0.178387534,0.325149613,0.156068375,0.131351775,1.06E-07,8.82E-08,0.068978989,0.086736196,0.878592175,0.45861343,-2418.819958,0.379467539
0.526315789,0.105622523,4.469947703,2.328990035,1.166129539,0.566761375,1.238590879,2.506035282,0.444955308,0.075270854,3.406456743,85.26936093,10.28087897,44.4608536,0.343887424,5.360960046,1.053340617,0.102622884,0.649413097,1.898732414,0.202320508,4.48E-08,3.26E-08,0.158114437,0.378086902,0.093206885,0.102467744,6.85E-08,9.22E-08,0.065803286,0.146197825,0.865460224,0.427320001,-2411.34769,0.601624332
0.526315789,0.12248572,4.78616443,2.240171349,1.30634125,0.261468751,1.707627576,2.02261298,2.153837413,0.121914237,6.965836663,98.11256817,1.905870284,4.44144711,0.368884346,0.643329698,0.549180308,0.050509249,10.86153387,0.86419561,0.139075563,6.92E-08,4.81E-08,0.112827835,0.443124415,0.162862821,0.100215072,6.59E-08,8.50E-08,0.041894026,0.137246844,0.779255018,0.518806561,-2408.332779,0.408609397
0.526315789,0.088087893,4.331139886,2.230287115,0.214561909,0.691420993,0.68385859,2.33626706,0.627220583,0.104840215,10.93741581,97.76017666,8.544135665,17.79588682,0.372245264,5.194354516,0.900346512,0.056821977,0.388242088,14.17537313,0.131142871,6.91E-08,8.55E-08,0.207726505,0.410134267,0.111141916,0.091578259,6.21E-08,8.33E-08,0.048275882,0.137317175,0.785992657,0.550942643,-2415.255316,0.225579277
0.526315789,0.14925056,4.634758654,2.221653118,0.550133804,0.65948072,1.175208918,2.350801151,14.47841319,0.10745162,5.329063851,74.52095688,1.492544728,2.654335384,0.310773197,3.057104142,0.838541833,0.083179864,3.866130888,0.482341956,0.124335535,1.18E-07,5.92E-08,0.120343712,0.487005491,0.102249008,0.12632784,7.87E-08,7.16E-08,0.039738086,0.070247326,0.806506459,0.37670574,-2406.804065,0.513912238
0.526315789,0.11174485,4.724241855,2.170346368,0.70302958,1.184838708,0.949106766,2.293683709,1.518322031,0.057053224,7.344790321,50.21416886,2.326156106,5.028539451,0.370061566,1.64505819,1.4363557,0.084523839,6.528272615,3.39016142,0.108355059,9.41E-08,9.49E-08,0.089560853,0.525795286,0.134929697,0.105619751,4.51E-08,7.78E-08,0.035739042,0.178225361,0.834416588,0.444397857,-2404.389563,0.353735905
0.526315789,0.112764834,4.735323794,2.911160213,0.2356006,1.263361178,1.365782903,2.345874965,1.808501241,0.146262014,4.669872883,24.08840358,1.615924901,3.84126455,0.32612129,0.446965605,0.499685183,0.043194303,1.441559881,10.15566416,0.181953208,8.16E-08,6.09E-08,0.072282005,0.468788722,0.145626701,0.090474352,3.62E-08,8.03E-08,0.040874754,0.155868729,0.824506503,0.469130173,-2414.881961,0.180933522
0.526315789,0.108947549,4.201771658,3.299193097,0.622608965,0.938264125,1.470285399,2.570871182,0.451632273,0.078724583,14.27739781,125.3224651,16.41092814,37.49494761,0.11218345,0.606077909,1.254548332,0.044003852,28.99422886,1.048229698,0.145748186,1.08E-07,6.98E-08,0.122438269,0.276855403,0.169883258,0.189921216,1.32E-07,1.09E-07,0.095153251,0.193644596,0.775348719,0.483712331,-2402.889055,0.196030383
0.526315789,0.106494278,5.829561881,3.195930654,2.032860866,2.095161134,2.738901683,3.030791,0.780301621,0.090041397,15.05308336,408.0638616,2.624090477,16.93971676,0.229246965,0.653058279,0.63336317,0.01170683,2.899338045,1.488815361,0.210874993,4.63E-08,3.84E-08,0.169956605,0.314960058,0.108202479,0.125470229,5.32E-08,8.21E-08,0.070535416,0.731858485,0.527015468,0.388666201,-2399.320115,2.920692004
0.526315789,0.133833744,4.785381437,2.162220189,0.813773407,0.275375601,1.835681561,2.159135368,1.485177148,0.113891191,256.3169096,55.15391773,7.334579719,5.750483503,0.211094657,2.997773134,0.558352622,0.046110204,6.61214584,17.39183288,0.140488061,1.16E-07,7.87E-08,0.165416326,0.277082632,0.20286134,0.152906703,5.29E-08,1.22E-07,0.061244567,0.099104826,0.977833908,0.456906574,-2429.74568,2.033085069
0.526315789,0.160631806,5.081922016,1.939291479,0.734731625,0.853529616,1.352198649,2.418904072,2.82086433,0.048922679,89.60806466,74.73097142,4.201950288,3.992466981,0.182995041,0.591267712,1.454107112,0.128105334,4.029055031,4.362877592,0.147583948,8.77E-08,7.91E-08,0.168955539,0.418024854,0.1042071,0.086182092,4.99E-08,7.30E-08,0.075046177,0.172579227,0.630970357,0.519030579,-2415.817389,0.121944936
0.526315789,0.149307057,3.73145364,1.669770309,1.077602119,0.102944988,1.623552728,2.040369274,0.73429503,0.151932312,309.8512162,133.908258,10.98263197,13.19823457,0.277092288,7.789391854,0.577518962,0.092838822,0.520491812,1.206589761,0.131683213,6.32E-08,7.74E-08,0.140597219,0.382427839,0.15850667,0.108009316,8.67E-08,7.20E-08,0.078775445,0.287720937,0.581951875,0.463687845,-2507.940476,1.836222958
0.526315789,0.096483672,4.038233141,3.160668012,0.621794025,1.056698418,1.3463958,2.901776199,0.549184264,0.056254839,4.309465898,195.4565448,7.413115686,29.78431783,0.087668504,0.928937561,1.416565994,0.049390504,10.5602401,5.201032822,0.202567379,1.14E-07,5.21E-08,0.110566541,0.291205752,0.193040912,0.130275847,7.91E-08,6.34E-08,0.072343261,0.216478844,0.635727955,0.537170297,-2404.114593,0.102780024
0.526315789,0.105890296,4.862001267,2.947611044,0.482982647,1.916522706,0.972419337,2.761020215,0.673263917,0.171057078,34.94119227,807.4167272,6.426107681,16.78500122,0.062180373,5.120591961,0.472642577,0.088217316,13.66461016,0.972316351,0.079970696,7.48E-08,6.45E-08,0.225122882,0.278557085,0.210000057,0.098142878,9.36E-08,7.14E-08,0.108206098,0.326447802,0.602067193,0.439086473,-2482.755338,3.508560766
0.526315789,0.128816284,5.633027642,1.683917121,0.39464256,0.861957497,1.418108072,2.163604538,1.534104423,0.059560772,41.28836792,53.57023778,5.565081414,5.468947638,0.185788595,2.980713506,1.269279721,0.116944591,64.61860691,1.356272375,0.147444832,1.00E-07,6.70E-08,0.139986038,0.274259487,0.157922149,0.198737244,6.01E-08,9.58E-08,0.081649926,0.12546564,0.680269466,0.431167978,-2408.380926,0.269664938
0.526315789,0.102343704,4.235571455,2.803435039,0.342669991,1.305104589,0.664504051,2.69163706,2.60380985,0.152089471,11.59938448,84.62181621,1.493949453,3.553254119,0.034000488,3.351256982,0.555260702,0.010645725,1.02657436,4.017242488,0.113441414,6.89E-08,9.25E-08,0.100171787,0.422283531,0.164301739,0.109485765,4.59E-08,8.99E-08,0.090315466,0.214792011,0.718096841,0.677564966,-2425.750325,0.214788983
0.526315789,0.135737173,5.710878627,0.882001358,0.362501622,0.243722308,1.194714573,1.251706465,1.886663491,0.144081544,271.4398791,109.8839826,6.407716756,5.635471813,0.191929944,1.608499266,0.643921658,0.008898954,3.534520648,3.117883453,0.179877542,7.60E-08,7.32E-08,0.240216268,0.221196649,0.19744585,0.093346979,4.52E-08,1.13E-07,0.067916404,0.198664834,0.751948406,0.536521123,-2426.105402,0.486454778
0.526315789,0.101423542,4.458032926,2.06824178,0.209394369,0.484180621,0.939949657,2.125633468,9.485598991,0.129087538,366.15349,153.7199234,3.496863417,3.294084342,0.407337388,1.770472868,0.749775314,0.02095329,4.35902797,1.93052218,0.210136182,5.43E-08,5.18E-08,0.183101728,0.232887247,0.159009883,0.123443976,6.50E-08,7.72E-08,0.091420736,0.127051742,0.772711886,0.604170847,-2426.918264,0.356547452
0.526315789,0.127545267,4.45491901,1.711176699,0.534747409,0.484555262,1.024554128,2.294063992,3.341465403,0.10825813,17.49340106,102.7364433,2.310991115,3.906093696,0.424625146,0.707688091,0.77132674,0.05804748,7.179999329,0.262436517,0.224062717,7.99E-08,7.43E-08,0.07871281,0.372894327,0.097128045,0.126039868,5.37E-08,6.46E-08,0.101161961,0.151923653,0.744513621,0.412860228,-2403.932856,0.37926425
0.526315789,0.172006766,4.595233597,1.461598499,0.376056974,0.808343495,1.051520939,2.692242143,1.102360056,0.029378931,16.91329303,29.10663985,6.660295734,6.45320224,0.299904343,1.008156202,2.59618686,0.031607296,8.836921815,1.648460214,0.136630408,6.15E-08,9.27E-08,0.092776888,0.363615831,0.173634688,0.1352664,9.93E-08,1.24E-07,0.098075406,0.126688447,0.746164496,0.42765761,-2406.277469,0.398497765
0.526315789,0.112799409,4.342999473,1.910228274,0.813178802,0.944268743,0.828717277,2.892174448,5.094255838,0.043354549,136.8382307,102.2402423,3.85538026,3.596821986,0.253937232,0.504025066,1.767115756,0.149393027,2.574869862,0.837771348,0.154651454,8.42E-08,5.03E-08,0.112464649,0.315947323,0.166965308,0.160536293,7.38E-08,5.08E-08,0.089434714,0.109111455,0.751099558,0.403885035,-2421.208391,0.060141052
