D,sigma,b1,b2,b3,b4,b5,b6,theta,alpha,L1,L2,wL1,wL2,c1,c2,omega,xi,P1,P2,S_0,I1_0,I2_0,R1_0,R2_0,Rc1_0,Rc2_0,J1_0,J2_0,R_0,phi,rho,rhoS,loglik,loglik.se
0.142372881,0.094469028,4.56077508,3.618897457,2.564933666,3.151869797,3.770502309,4.064831062,1.105569436,0.854312927,16.24295224,47.74858684,2.722741464,4.607463617,0.268436274,0.700195843,0.368936445,0.035899515,3.409810503,41.6062161,0.173671927,1.27E-07,1.04E-07,0.097548194,0.296764169,0.180859313,0.158854367,7.01E-08,1.15E-07,0.092301615,0.354376328,0.368041018,0.38062683,-2363.096025,3.788225675
0.144915254,0.150148341,4.415466603,3.342254671,1.143064383,2.461127016,3.303783979,4.110738389,1.630471872,0.831475784,20.6279928,111.3545289,2.642259994,4.800683305,0.525721562,3.525652979,0.540442472,0.02664598,2.244651904,0.086948565,0.162999922,3.76E-08,5.76E-08,0.130566996,0.393001105,0.114387053,0.112574349,9.12E-08,1.05E-07,0.086470285,0.282581696,0.525551946,0.263127823,-2342.274916,2.029267612
0.144915254,0.106035442,5.196507624,2.624302317,2.553677996,2.379959635,3.549027415,3.814520211,0.852502191,0.83256248,90.9481002,166.4338103,7.122998142,11.12654574,0.231234593,2.51309948,0.454425331,0.03193477,3.614944159,0.654081774,0.1502165,8.04E-08,4.99E-08,0.152791054,0.323170987,0.173496146,0.134264359,8.27E-08,1.04E-07,0.066060637,0.317272852,0.397233039,0.335435647,-2376.915357,5.199941826
0.144915254,0.131737858,3.541074661,2.991735334,0.594771209,2.419564952,2.649624313,4.046173857,0.706920951,0.790539435,24.47824364,6.766649739,12.78161097,6.91101188,0.863545878,2.202365084,0.472945036,0.024363712,3.860566999,10.88287659,0.062652079,7.65E-08,5.16E-08,0.126675307,0.488508315,0.130012866,0.112942834,5.07E-08,8.33E-08,0.079208337,0.278538095,0.43171942,0.463181583,-2360.935205,0.389682335
0.144915254,0.134690863,4.307022147,3.85784133,1.598831516,2.371430707,3.718354557,4.719643386,0.704305093,0.85308725,85.30815001,43.46097739,14.43568599,13.69481953,0.276402839,2.167607147,0.463894721,0.029951876,23.63675075,3.815833058,0.159395572,1.12E-07,6.38E-08,0.154262126,0.33928591,0.12297309,0.155477146,1.01E-07,1.02E-07,0.068605777,0.32332461,0.51232793,0.308969154,-2327.295584,0.885597844
0.144915254,0.168392871,5.222161031,2.301822229,1.85965035,2.420405932,3.895571766,3.580148006,2.250460852,0.887014205,51.34020142,107.529899,2.209202419,3.28155408,1.233958486,5.9270972,0.497165993,0.084056896,30.12373612,0.764956135,0.120696951,1.10E-07,7.38E-08,0.150664994,0.333694561,0.178680675,0.134012566,6.61E-08,1.17E-07,0.082249886,0.48037098,0.560417615,0.404569032,-2353.781968,0.350967158
0.144915254,0.103517843,4.753629682,4.001241161,2.602631877,3.752488624,3.705738931,5.17296295,0.832069987,0.848091591,8.542925286,13.67407646,5.343368103,6.205904297,0.187275578,0.514995228,0.285739904,0.00848942,1.715164985,0.420942363,0.16908387,5.98E-08,9.77E-08,0.113661503,0.31503139,0.167831342,0.179829763,4.99E-08,1.14E-07,0.054561811,0.224981677,0.375826128,0.34189496,-2344.891533,0.66549077
0.144915254,0.13267365,3.938478037,2.821759153,2.347389165,2.186503919,3.679594848,4.057685819,16.21862617,0.890037479,47.49648667,365.8358912,1.813843352,2.780739637,1.524315505,4.014543826,0.416261848,0.079140581,12.8862863,3.717031302,0.152767545,4.58E-08,5.75E-08,0.190579821,0.361620482,0.11639008,0.108256295,3.38E-08,7.89E-08,0.070385561,0.290288139,0.375137922,0.405282617,-2335.725804,0.516783846
0.144915254,0.138220338,4.556021228,2.201533841,3.066289829,2.783316202,3.285713951,4.627827368,0.590505074,0.870078016,37.30959236,565.3345202,10.08976086,24.09171497,1.500378066,4.207782174,0.398975928,0.026510289,0.728618717,0.804306618,0.220136256,1.36E-07,8.41E-08,0.140755931,0.278406091,0.157349538,0.128120405,8.13E-08,9.80E-08,0.075231379,0.342962862,0.486043132,0.242836265,-2372.916367,3.565734138
0.144915254,0.097519586,3.974817345,4.458741375,1.30808972,4.409898472,2.870031849,5.514211287,0.834596874,0.889800693,159.5650122,29.8368236,5.160616148,2.601381307,0.357155967,3.245306945,0.500482148,0.074756719,1.236413383,0.624181643,0.136845374,5.85E-08,9.24E-08,0.231265724,0.240922849,0.147280385,0.157215386,8.82E-08,1.23E-07,0.08646992,0.685709614,0.605816823,0.679623025,-2436.864518,3.479635172
0.144915254,0.119777119,4.392870779,2.494350556,1.204915022,2.417801599,2.577567193,4.366950797,0.880278112,0.802676618,62.71175148,45.18373911,10.10251896,9.103543384,0.572789542,1.65964647,0.466542911,0.006952719,1.003249616,3.051681416,0.264490748,9.86E-08,9.26E-08,0.050376237,0.349269435,0.11879468,0.144071295,4.85E-08,6.55E-08,0.0729973,0.320007066,0.381322858,0.39198711,-2359.144378,1.981439875
0.144915254,0.090003388,4.325789535,2.904520761,0.650374649,2.226096642,2.584618679,3.838154466,2.480095074,0.845297667,87.98080655,31.1647416,3.576225262,2.91530507,0.720468061,1.734144009,0.551173508,0.033076379,12.02972959,1.153909376,0.093344305,6.42E-08,7.24E-08,0.133509657,0.424434873,0.147604739,0.116358493,6.79E-08,7.28E-08,0.084747657,0.283658093,0.53961426,0.411589194,-2361.659702,0.366900386
0.144915254,0.103063426,4.849014921,2.981091343,1.873077438,2.5110841,3.515736243,4.140508654,0.596133084,0.8455541,24.30924404,119.8679428,11.16265351,19.82076365,0.334342343,1.651949821,0.445483516,0.039842854,13.22556207,4.049932343,0.140853648,8.04E-08,1.07E-07,0.113376419,0.421960988,0.17163664,0.101672616,8.74E-08,7.76E-08,0.050499337,0.288209068,0.523498617,0.230205883,-2347.38176,2.237996346
0.144915254,0.16171806,4.847409372,3.310872446,1.94910775,4.206909857,2.709562907,5.155629353,0.537415005,0.822087493,31.91514298,730.2484036,7.435483256,21.32352053,0.440031304,0.900663683,0.466536034,0.033415579,3.632786173,64.47354278,0.079936448,8.53E-08,7.29E-08,0.104159205,0.438638233,0.187496687,0.139159263,4.43E-08,6.58E-08,0.050609897,0.546510648,0.678765869,0.224815698,-2404.157707,14.16505143
0.144915254,0.077460487,4.899104083,3.315748972,2.582727951,2.856670598,3.898405747,3.958245535,0.492598254,0.859451487,9.042921665,148.8532277,10.96416507,32.67652142,1.333930105,1.626932058,0.275487326,0.0140793,0.41870945,1.951189138,0.161387717,4.09E-08,8.02E-08,0.143580442,0.415014192,0.108527607,0.136434886,6.45E-08,9.24E-08,0.035054878,0.399567499,0.48264112,0.241866605,-2390.710706,0.669925136
0.144915254,0.120333968,4.891405082,2.593671698,1.467597609,2.31041771,3.416928064,2.979593162,9.419877701,0.816260853,127.6860443,169.981704,2.584726664,3.076533005,0.591124228,2.11899292,0.436964988,0.027807356,2.606768205,1.969861875,0.179057948,6.63E-08,3.48E-08,0.087403581,0.353437394,0.115711584,0.189238982,7.21E-08,8.74E-08,0.075150251,0.243752123,0.380763452,0.350585358,-2341.963065,4.529201873
0.144915254,0.053954635,4.95919033,4.057714096,3.109227232,4.367148458,3.658486879,5.448762533,0.788466992,0.897026331,26.30581441,215.9292199,7.344219464,14.87424573,0.35617215,2.474165304,0.24787207,0.005854303,2.000817055,1.827365752,0.143510094,7.97E-08,4.72E-08,0.146775029,0.37574482,0.158991695,0.11922709,7.49E-08,7.77E-08,0.055750993,0.44621175,0.467184699,0.268766206,-2492.864623,10.08447501
0.144915254,0.114019313,4.797702262,2.642999695,2.719084431,2.381742848,3.743290285,4.074800871,1.381344751,0.847965035,80.82057537,129.5292899,4.493137035,6.005695387,0.583524606,1.627521389,0.369327135,0.022044898,29.40649947,1.399682626,0.164675713,9.61E-08,6.38E-08,0.092688794,0.400512669,0.140626482,0.117897128,4.78E-08,1.14E-07,0.083598893,0.405416055,0.353066421,0.407754316,-2324.129558,0.680061568
0.144915254,0.087578279,4.037951354,3.943235848,2.694624887,3.452914246,3.439338315,4.898528145,9.289640723,0.897651321,836.4684515,36.7753016,3.207007626,1.857017536,1.207728821,1.408830199,0.261908082,0.01880285,8.893604493,2.505814979,0.077835683,7.97E-08,8.50E-08,0.099588684,0.433825071,0.187616062,0.143786555,4.58E-08,7.57E-08,0.057347659,0.444064466,0.477980182,0.379384368,-2339.293812,3.880022598
0.144915254,0.109507375,5.37655003,3.098362699,3.186524118,3.467298888,3.784145868,4.521996626,2.14120364,0.852126241,173.9200175,88.41924618,3.841410872,4.241297532,0.162854428,1.793941076,0.321155954,0.014652762,15.77397726,0.533158918,0.154127979,1.11E-07,8.73E-08,0.116726973,0.343469984,0.180435239,0.134289847,7.35E-08,1.20E-07,0.070949585,0.472241204,0.457918677,0.446053379,-2334.957461,4.853827219
0.144915254,0.069161818,5.186897734,2.822761158,3.115527489,2.635853502,4.335263359,3.746534899,8.467209475,0.856925043,40.70148629,11.94393652,2.003060154,1.586837792,0.585919678,0.702198113,0.336026054,0.014530204,17.54829568,9.329570623,0.078501253,5.32E-08,7.12E-08,0.183641804,0.467901236,0.111475808,0.126257623,6.64E-08,1.36E-07,0.032221949,0.298569069,0.390490146,0.435542687,-2342.071533,2.041819482
0.144915254,0.088107686,4.421733997,4.497416562,2.975276661,3.989221398,3.62008479,5.054106013,1.589342409,0.883148633,409.9646326,37.31905095,4.323375066,3.521069114,0.421418969,1.13291947,0.230714504,0.021372386,83.9822452,5.250444047,0.243861431,7.36E-08,1.02E-07,0.118848158,0.272101848,0.152375821,0.148056443,1.04E-07,1.12E-07,0.064755908,0.432600198,0.373968229,0.390117388,-2649.236996,11.16108359
0.144915254,0.087302447,4.256480301,4.127114961,1.043420839,3.095612983,2.989246173,4.668868941,4.604869654,0.885691177,59.49125306,76.92368731,1.83876876,2.387381658,0.499046615,1.067789605,0.569454302,0.026624313,13.69665693,8.155440734,0.233973181,8.31E-08,5.68E-08,0.157060113,0.257815806,0.127268531,0.124593472,5.95E-08,7.11E-08,0.099288627,0.284516668,0.472070069,0.460846295,-2399.87946,4.792527074
0.144915254,0.100917509,5.110240166,4.230010827,2.987218926,4.121694207,4.299987909,4.888085442,4.135027307,0.88738647,6.431330706,553.9035911,0.306085389,2.831299508,0.0928922,0.891999122,0.356954866,0.016339065,4.174501194,2.817275779,0.119286196,9.19E-08,4.49E-08,0.210927092,0.260503207,0.171864842,0.185389487,9.57E-08,9.94E-08,0.052028845,0.513152311,0.606938959,0.424817893,-2351.606386,0.318151627
0.144915254,0.087372913,4.451479024,3.347926005,2.460266149,3.210849627,3.878556221,4.35574659,1.001154337,0.882949128,2.856737839,301.7220531,2.521871703,10.63007472,0.451276988,3.294298514,0.295263485,0.013401611,34.43127056,7.01579708,0.06201192,3.76E-08,2.94E-08,0.21807995,0.427648282,0.116171647,0.114696466,6.16E-08,7.54E-08,0.061391531,0.526432799,0.378984429,0.614257703,-2361.278213,1.238596988
0.144915254,0.178446947,5.604479657,3.107711491,1.236167832,1.782001368,3.904519232,3.38395402,0.960194074,0.877943651,319.9969843,20.20589736,5.866695394,3.868850989,3.229524869,9.277277028,0.797602968,0.02178255,2.640220035,0.201372708,0.139449898,9.65E-08,5.31E-08,0.105114725,0.409738285,0.134757093,0.151117997,8.68E-08,8.99E-08,0.059821676,0.444420461,0.545902137,0.546600329,-2440.188878,3.835201605
0.144915254,0.071871577,4.418175683,3.141391457,1.968024599,2.81331748,2.892456923,4.293729889,0.670637085,0.78569932,31.52670281,102.1274227,8.614755089,14.16855687,0.680229654,1.862075698,0.290908542,0.035550476,6.407022943,0.39752121,0.166537184,8.18E-08,7.81E-08,0.075195234,0.392558638,0.179820332,0.092793288,3.08E-08,6.49E-08,0.093095069,0.331865856,0.496791451,0.258942909,-2366.969914,0.339713203
0.144915254,0.140241455,3.899425931,3.618296122,1.358099676,3.50457947,2.166098851,5.52006335,1.199679602,0.822941305,34.41115063,77.78839178,3.729920989,6.083642858,0.042279071,1.591012612,0.428854889,0.040828568,9.760566374,12.50303952,0.193564438,7.07E-08,7.28E-08,0.150800661,0.33052009,0.127643851,0.142942697,6.10E-08,7.24E-08,0.054527986,0.475879773,0.452353919,0.497089969,-2361.074577,1.638065205
0.144915254,0.11012837,3.902404101,2.518741627,1.268975393,1.931414431,2.26122183,4.294134267,1.597923771,0.805057113,35.1275194,19.69108158,4.834195862,3.571218886,0.617944657,3.135950408,0.470954812,0.025089743,3.980926361,1.244440563,0.178472038,7.26E-08,6.44E-08,0.212445326,0.354980785,0.123741628,0.072561799,5.41E-08,4.68E-08,0.057798186,0.275308827,0.515874958,0.370207747,-2360.126003,0.884917649
0.144915254,0.121568934,4.506073979,3.575121246,2.873818301,3.265104536,3.817668059,4.862495433,0.975632339,0.879429161,21.02122606,345.0272652,4.004796204,9.900151659,0.264185377,1.592371375,0.364222914,0.020554306,4.947924346,9.543758585,0.277918809,8.80E-08,9.07E-08,0.119881071,0.273251749,0.13506183,0.128688219,5.66E-08,1.28E-07,0.065197958,0.304692141,0.548092487,0.264507357,-2346.022631,0.816427533
0.144915254,0.062331796,5.031968567,3.965503673,2.73944171,3.635272902,3.445215576,4.89506442,0.570812777,0.863044667,14.60674709,42.87297511,8.536471288,17.93601362,0.301268385,0.781599276,0.24314181,0.028898741,0.687962626,11.08794248,0.149027657,4.56E-08,8.13E-08,0.204393005,0.365390697,0.107148993,0.106611502,7.11E-08,7.49E-08,0.067427872,0.307496989,0.441877428,0.44276828,-2389.686052,0.690077232
0.144915254,0.115808418,3.668621851,3.111443102,1.998535898,3.067952783,2.552985684,4.571228573,1.4189993,0.86773134,35.09455285,65.00850603,3.223087773,4.933778185,2.341112228,5.736013284,0.304845017,0.053412883,14.99024193,1.69058885,0.115617315,4.04E-08,7.29E-08,0.16613446,0.395529286,0.112274704,0.134478533,2.94E-08,7.25E-08,0.075965487,0.591836168,0.599285217,0.374981085,-2354.840929,0.500405894
0.144915254,0.096954018,5.076787366,3.184800012,2.908352001,3.54073525,3.47365606,4.775521,5.612174315,0.829286055,27.62153811,35.98194882,1.95192601,2.397852018,0.282670042,1.981873456,0.303656754,0.009568262,6.027283069,0.93608538,0.168949279,7.22E-08,7.39E-08,0.185889855,0.259882438,0.140185751,0.15370492,4.89E-08,8.59E-08,0.091387476,0.295944649,0.426620917,0.513153555,-2376.853838,0.710436186
0.144915254,0.095352062,4.765089581,3.734222489,2.99442519,3.147851327,4.144265048,4.46631639,1.337008194,0.897409502,34.33169257,49.79817015,3.482991763,4.638317893,0.27410778,0.960454255,0.302808939,0.031542502,1.450108245,2.098649178,0.14530662,8.99E-08,4.94E-08,0.169005685,0.312381826,0.196093457,0.111832692,4.52E-08,8.92E-08,0.065379446,0.359884473,0.348141365,0.548271459,-2362.404857,0.734403895
0.144915254,0.09787857,4.621414052,2.868573765,2.653597708,2.632008339,3.760362865,4.283509298,0.552235609,0.873365196,43.30443182,57.42968719,13.62104992,16.76042132,0.759362566,1.979125729,0.290826722,0.030237512,11.75977592,8.314958289,0.103161372,1.19E-07,9.10E-08,0.174828483,0.405918004,0.11367163,0.139490725,6.92E-08,1.14E-07,0.062929394,0.408872261,0.387125173,0.350427184,-2337.309479,2.53597613
0.144915254,0.096756118,5.638782255,3.472066546,2.469360609,2.906199387,3.898700333,4.361508584,0.649673102,0.8648785,51.78610413,93.31623986,10.48653413,16.59768943,0.013844281,0.72729116,0.464882925,0.044733225,5.963221544,0.239994578,0.182731126,8.32E-08,1.67E-07,0.095243371,0.342396022,0.187132003,0.115885694,8.05E-08,9.51E-08,0.076611359,0.362655361,0.390060077,0.370510543,-2350.405964,8.417760758
0.144915254,0.120760121,4.843441141,3.090331955,1.818145829,2.928921173,2.923569904,3.490937348,1.707415185,0.809693027,444.1971307,126.88895,5.003091402,5.237632883,0.32181267,0.857250855,0.436347857,0.037114994,1.469758182,0.172439157,0.131347328,7.66E-08,9.03E-08,0.082917645,0.431269489,0.132732388,0.128692196,5.52E-08,8.89E-08,0.093040642,0.314580725,0.416099878,0.283754458,-2371.988649,5.638691204
0.144915254,0.137541366,4.27652729,4.219138543,1.305381105,3.113691746,3.039762032,4.523585151,0.544946824,0.783562056,11.15421969,37.83607195,10.94644549,19.39875838,0.147274633,1.18631934,0.475465217,0.018128491,10.07821939,0.336651841,0.210698215,5.91E-08,9.08E-08,0.099204751,0.331203447,0.147145345,0.16118029,4.38E-08,1.15E-07,0.050567642,0.232402601,0.520510511,0.395186881,-2342.176844,0.672057148
0.144915254,0.123168419,4.06529707,2.528941758,2.098889582,2.560102871,2.802195162,4.395623317,1.731654001,0.833989048,100.0654638,37.32992138,4.926761863,4.67826673,0.626140227,3.518566481,0.390654623,0.053117333,7.560570851,2.013809214,0.111935527,1.07E-07,5.91E-08,0.126551773,0.418456072,0.119141584,0.165715063,3.75E-08,8.20E-08,0.058199695,0.299540229,0.445981896,0.419346484,-2355.383489,0.474736409
0.144915254,0.143981784,4.762719701,1.945824598,3.338811876,1.609920451,3.605739612,4.417419187,0.590439773,0.895534611,10.2191319,227.8707789,7.010426285,21.36450462,0.108064145,2.303656109,0.600993986,0.120460424,0.398768935,38.83364832,0.139896169,1.44E-07,6.81E-08,0.123932541,0.382680087,0.164348758,0.115909676,9.53E-08,9.17E-08,0.073232371,0.201695506,0.387158759,0.613080111,-2393.255015,0.739477802
0.144915254,0.10582196,4.256296024,3.264701561,2.341000607,2.592530632,3.649193538,4.449084762,0.903271797,0.841503527,8.632969695,214.8826304,3.618075588,12.66351429,0.102954449,1.897050349,0.376464239,0.028855518,0.950697557,2.381805851,0.173593978,1.09E-07,4.41E-08,0.092355646,0.340542755,0.160378497,0.190726921,3.54E-08,1.30E-07,0.042401884,0.287049552,0.376715993,0.336000424,-2332.576485,0.336215837
0.144915254,0.117192987,5.317974787,2.626255703,1.587987114,1.869473543,3.063091295,3.43207631,0.844055158,0.800580184,7.653238997,30.16205833,4.410823361,8.531904465,0.270837336,1.945169894,0.564476118,0.013833713,1.621316488,1.41549193,0.112806477,4.85E-08,4.54E-08,0.149853141,0.484625681,0.11111327,0.097704212,5.54E-08,9.66E-08,0.043896973,0.205552873,0.589698304,0.421975326,-2349.541475,0.546291828
0.144915254,0.094147576,4.971399575,2.820794058,2.858709061,2.980232984,3.204216003,4.620373259,0.354809192,0.819071502,31.72170564,47.04826123,35.08065745,54.84961465,0.047327311,1.136953309,0.368360805,0.021129937,2.522661036,2.449622211,0.171580085,9.78E-08,3.53E-08,0.17473552,0.312553364,0.17801992,0.113198695,6.81E-08,9.97E-08,0.049912115,0.312794051,0.43650028,0.270021564,-2434.319138,2.662956201
0.144915254,0.089185357,4.728363839,3.195222741,1.672091161,2.558189635,3.766307445,3.819574197,0.414879898,0.880711791,34.32590161,12.78752124,16.64446073,6.243120144,0.561129395,3.426284046,0.553818354,0.0308683,0.575955205,4.584890151,0.208674355,7.34E-08,6.62E-08,0.184670418,0.312274881,0.130322279,0.103587914,6.07E-08,8.70E-08,0.060469865,0.377501174,0.436460367,0.449487553,-2392.612753,2.216843685
0.144915254,0.086994865,4.871954037,3.545439991,2.559077087,3.153573098,3.841098895,4.248748203,1.107536151,0.877282832,15.45511727,51.08529444,3.2897724,5.885613625,0.300079069,1.40599723,0.347352564,0.030725965,7.771477406,2.735247159,0.140211705,5.77E-08,4.91E-08,0.152968879,0.383101652,0.169601485,0.086693421,4.90E-08,1.01E-07,0.067422602,0.334639863,0.40955186,0.338099955,-2321.201377,1.543362026
0.144915254,0.106637276,5.163935898,2.571397843,2.782203025,2.322445773,4.019046988,3.61354012,4.194855039,0.861459045,17.06080226,149.941198,1.281932741,2.76855669,0.977357305,2.1123586,0.408471181,0.031345709,3.515342511,0.303168073,0.126701263,6.71E-08,5.59E-08,0.162529851,0.45435966,0.107547078,0.10899712,3.33E-08,5.59E-08,0.039864815,0.278878392,0.501757249,0.387512851,-2331.748645,0.205745467
0.144915254,0.094460508,4.668390258,3.496625958,0.841632984,3.610173001,2.758797201,4.907346567,1.217427201,0.832341986,39.87466087,147.3175686,5.188012675,8.208878981,0.139986895,4.613829843,0.463524369,0.018908887,14.029142,0.5834261,0.200153119,7.50E-08,8.47E-08,0.158121032,0.337443647,0.148582618,0.099852376,6.32E-08,8.36E-08,0.055846902,0.416620837,0.496711975,0.415482018,-2358.418853,1.268703915
